2.00508E+12,MAL06051462T    ,HIMALAYA  PURE HERBS-VASAKA CAPSULES 250 MG,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06051463T    ,HIMALAYA URINARY WELLNESS CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06051464T    ,HIMALAYA PURE HERBS -TRIKATU CAPSULES 125 MG,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06051465T    ,HIMALAYA WOMEN'S WELLNESS CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06051466T    ,HIMALAYA PURE HERBS-HARITAKI CAPSULES 250 MG,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06051467T    ,HIMALAYA DIGESTIVE WELLNESS CAPSULES,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL07050198TC   ,TYT BAO HE PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06051468T    ,HIMALAYA PURE HERBS-BAEL CAPSULES-250MG,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL08091391T,HIMALAYA PAIN MASSAGE OIL,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06051529T   ,Kordel"s Cranberry Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,CAMBERT(M) SDN BHD,Vitaco Health (NZ) Ltd.
2.00508E+12,MAL06051469T    ,HIMALAYA DIAREX TABLET,PRODUCT APPROVED,NATURAL PRODUCT,THE HIMALAYA DRUG COMPANY SDN BHD,THE HIMALAYA DRUG COMPANY
2.00508E+12,MAL06021284TC,TYT MISTURA LONGDAN XIEGAN PLUS,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06021285TC,TYT MISTURA DANGGUI NIANTONG PLUS,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011848T,TYT XIANG SHA YANG WEI PLUS PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011849T,TYT ZU GENTONG PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06051394TC,Seri Bumi,PRODUCT APPROVED,NATURAL PRODUCT,BAI HUI NATURAL CARE,HERBAL SCIENCE SDN. BHD.
2.00508E+12,MAL06051470T    ,Sari Herba Satria Vigor,PRODUCT APPROVED,NATURAL PRODUCT,F.A. HERBS SDN.BHD.,F.A. HERBS SDN.BHD.
2.00508E+12,MAL06051471T    ,Jerneh Butea,PRODUCT APPROVED,NATURAL PRODUCT,F.A. HERBS SDN.BHD.,F.A. HERBS SDN.BHD.
2.00508E+12,MAL06051472T    ,JSD Botane Tongkat Ali Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,F.A. HERBS SDN.BHD.,F.A. HERBS SDN.BHD.
2.00508E+12,MAL06051530T    ,V`Asia Puteri Anggun,PRODUCT APPROVED,NATURAL PRODUCT,F.A. HERBS SDN.BHD.,F.A. HERBS SDN.BHD.
2.00508E+12,MAL06051531T    ,Sari Herba Kenasih Dara Gold,PRODUCT APPROVED,NATURAL PRODUCT,F.A. HERBS SDN.BHD.,F.A. HERBS SDN.BHD.
2.00508E+12,MAL07031098T    ,Examo CKM-500 Plus,PRODUCT APPROVED,NATURAL PRODUCT,DARULAMAN HOMEOPATHIC LABORATORIES (M) SDN BHD,DARULAMAN HOMEOPATHIC LABORATORIES (M) SDN BHD
2.00508E+12,MAL06051532T,Femmina Capsule,PRODUCT APPROVED,NATURAL PRODUCT,F.A. HERBS SDN.BHD.,F.A. HERBS SDN.BHD.
2.00508E+12,MAL06030958T    ,Minyak Serai Wangi Petani,PRODUCT APPROVED,NATURAL PRODUCT,SYARIKAT ZULKIFLI BAMADHAJ,SYARIKAT ZULKIFLI BAMADHAJ
2.00508E+12,MAL07031099TC   ,NATURERICH CLEANSEGARD,PRODUCT APPROVED,NATURAL PRODUCT,BETTER HEALTH SDN. BHD.,QD HERBS SDN. BHD.
2.00508E+12,MAL07050934TC   ,TYT GUIPI PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011850T    ,Minyak Telon Petani,PRODUCT APPROVED,NATURAL PRODUCT,SYARIKAT ZULKIFLI BAMADHAJ,SYARIKAT ZULKIFLI BAMADHAJ
2.00508E+12,MAL07021406T,"Salindah-B4, tablet 560mg",PRODUCT APPROVED,NATURAL PRODUCT,DARULAMAN HOMEOPATHIC LABORATORIES (M) SDN BHD,DARULAMAN HOMEOPATHIC LABORATORIES (M) SDN BHD
2.00508E+12,MAL07021407T,"Salindah-L9, tablet 560mg",PRODUCT APPROVED,NATURAL PRODUCT,DARULAMAN HOMEOPATHIC LABORATORIES (M) SDN BHD,DARULAMAN HOMEOPATHIC LABORATORIES (M) SDN BHD
2.00508E+12,MAL06011851T    ,Bam Telon Petani Plus,PRODUCT APPROVED,NATURAL PRODUCT,SYARIKAT ZULKIFLI BAMADHAJ,SYARIKAT ZULKIFLI BAMADHAJ
2.00508E+12,MAL06011852TC,Pill To Tung 4gm,PRODUCT APPROVED,NATURAL PRODUCT,CHOP BAN ONN HOE KHAI KEE,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL08010678TC   ,TYT KANG GU ZENG SHENG PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011853TC,To Tung San 3gm,PRODUCT APPROVED,NATURAL PRODUCT,CHOP BAN ONN HOE KHAI KEE,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011854TC,Chui Feng Su He Wan (Big Pill),PRODUCT APPROVED,NATURAL PRODUCT,CHOP BAN ONN HOE KHAI KEE,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL05121320T    ,Ginseng Kianpi Pil Plus,PRODUCT APPROVED,NATURAL PRODUCT,LONNIX (M) SDN. BHD.,LONNIX (M) SDN. BHD.
2.00508E+12,MAL06011855TC,Chui Feng Su He Wan (Small Pill),PRODUCT APPROVED,NATURAL PRODUCT,CHOP BAN ONN HOE KHAI KEE,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011875TC,Ginseng Tian Ma Suspension Plus,PRODUCT APPROVED,NATURAL PRODUCT,CHOP BAN ONN HOE KHAI KEE,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011829T    ,Ling Zhi Chuang Yao Wan Plus,PRODUCT APPROVED,NATURAL PRODUCT,LONNIX (M) SDN. BHD.,LONNIX (M) SDN. BHD.
2.00508E+12,MAL08010679TC   ,TYT BUZHONG YIQI PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011856T    ,Longgu Feng Shi Lin,PRODUCT APPROVED,NATURAL PRODUCT,LONNIX (M) SDN. BHD.,LONNIX (M) SDN. BHD.
2.00508E+12,MAL05121321T    ,Seng Yong Wan Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,LONNIX (M) SDN. BHD.,LONNIX (M) SDN. BHD.
2.00508E+12,MAL06030961T,Reju Manjakani Plus Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
2.00508E+12,MAL06071260T,Tian Qi HuGu Gao,PRODUCT APPROVED,NATURAL PRODUCT,SEANG WAN TRADING CO SDN BHD,"SHANTOU WUHUAN PHARMACEUTICAL(FACTORY)CO.,LTD."
2.00508E+12,MAL06061367T    ,BARLEYGREEN TABLET,PRODUCT APPROVED,NATURAL PRODUCT,Wellness Concept (m) Sdn Bhd,YH PRODUCTS CORPORATION
2.00508E+12,MAL06021279T    ,Zhiryco,PRODUCT APPROVED,NATURAL PRODUCT,DXN PHARMACEUTICAL SDN. BHD.,DXN PHARMACEUTICAL SDN. BHD.
2.00508E+12,MAL06041534TC,Aspen Nutrition Gingko Biloba Tablet 60mg,PRODUCT APPROVED,NATURAL PRODUCT,ASPEN SARL SDN BHD,MOH PHARMACEUTICAL TECHNOLOGIES SDN. BHD.
2.00508E+12,MAL06091454TC   ,YH Zhi Ke Wan,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06011858TC,Qi Chuan Hua Tan San,PRODUCT APPROVED,NATURAL PRODUCT,TABIB WEE HONG,SYARIKAT WEN KEN DRUG SDN. BHD.
2.00508E+12,MAL06100628TC   ,GARLICO,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06021351T    ,Bio-Eury Capsule,PRODUCT APPROVED,NATURAL PRODUCT,NOVA LABORATORIES SDN. BHD.,NOVA LABORATORIES SDN. BHD.
2.00508E+12,MAL06011859T    ,LivFit Phyto Formula,PRODUCT APPROVED,NATURAL PRODUCT,NOVA LABORATORIES SDN. BHD.,NOVA LABORATORIES SDN. BHD.
2.00508E+12,MAL06030964T,BIQUERLAI,PRODUCT APPROVED,NATURAL PRODUCT,WELLMEX SDN BHD,"HEFEI DEER BIOMEDICAL ENGINEERING CO.,LTD."
2.00508E+12,MAL06030968T    ,YMB Plus,PRODUCT APPROVED,NATURAL PRODUCT,HAI-O MEDICINE SDN. BHD.,SHANDONG DONG E EJIAO CO LTD
2.00508E+12,MAL06081366TR   ,Huo Luo Gao Plaster,PRODUCT APPROVED,NATURAL PRODUCT,PRIME PHARMACEUTICAL SDN. BHD.,FISHERMAN PHARM CO LTD
2.00508E+12,MAL07010936TC   ,HARMONY SPIRULINA TABLET 200mg,PRODUCT APPROVED,NATURAL PRODUCT,Nature Care Health Management,YANLING NATURAL HYGIENE SDN. BHD.
2.00508E+12,MAL06030969TC,YH ZHI YANG WAN,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06071286TC   ,Vinifera Plus Sachet 3gm,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO SDN. BHD.,KIN HERBS PHARMA SDN BHD
2.00508E+12,MAL06030970TC,YH Hou Tong Wan,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06030971TC,YH FENG SHI PIAN,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06061482T,PFW SP Cooling Tea,PRODUCT APPROVED,NATURAL PRODUCT,WHITE HERON PHARMACEUTICAL SDN. BHD.,WHITE HERON PHARMACEUTICAL SDN. BHD.
2.00508E+12,MAL06030972TC,Sli-Image Capsule,PRODUCT APPROVED,NATURAL PRODUCT,TST (ASIA) SDN. BHD.,TST BIOCEUTICAL SDN. BHD.
2.00508E+12,MAL06030973TC,YH ZHI YANG PIAN,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00508E+12,MAL06030974TC,YH Gan Mao Ling,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06051536T    ,Niao Suan Yuan (Dong Hua Brand) 450 mg,PRODUCT APPROVED,NATURAL PRODUCT,S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD,S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD
2.00509E+12,MAL06061373TC,Bio-LiFE Organic Spirulina 500mg Capsule,PRODUCT APPROVED,NATURAL PRODUCT,BIO-LIFE MARKETING SDN BHD,UNISON NUTRACEUTICALS SDN. BHD.
2.00509E+12,MAL06051537TC,Royal Excellium Capsule 500mg,PRODUCT APPROVED,NATURAL PRODUCT,GANO EXCEL ENTERPRISE SDN BHD,GANO EXCEL INDUSTRIES SDN BHD
2.00509E+12,MAL06021299T    ,Betrimm  Tablet,PRODUCT APPROVED,NATURAL PRODUCT,NOVA LABORATORIES SDN. BHD.,NOVA LABORATORIES SDN. BHD.
2.00509E+12,MAL08010680TC   ,TYT TONGLOU HUABI PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL08010681TC   ,TYT FU FANG ER TENG PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06041454TC   ,Bio-Guard,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL07061372TC   ,TYT YE MU GUA PLUS PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL08010682TC   ,TYT SHEN MAI YIN PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TYT-KEVA SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06021286T,Reju Feminomax Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
2.00509E+12,MAL06021287T,Herbal Zone Kacip Fatimah PLUS Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
2.00509E+12,MAL07021513TC,LAC Chlorella 200 mg,PRODUCT APPROVED,NATURAL PRODUCT,ONI GLOBAL BRANDS (MALAYSIA) SDN. BHD.,"ORGANIC BY NATURE, INC"
2.00509E+12,MAL06030976T,Marcapada Herbs ESSENTIAL WOMEN Capsule,PRODUCT APPROVED,NATURAL PRODUCT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
2.00509E+12,MAL07031104TC   ,LAC Green Barley,PRODUCT APPROVED,NATURAL PRODUCT,ONI GLOBAL BRANDS (MALAYSIA) SDN. BHD.,"ORGANIC BY NATURE, INC"
2.00509E+12,MAL06061636T    ,GNC PN Sleep Formula,PRODUCT APPROVED,NATURAL PRODUCT,ONI Global (Malaysia) Sdn Bhd,NUTRA MANUFACTURING INC
2.00509E+12,MAL06021352T    ,Yinqiao Shangfeng Ganmao Wan (Uniflex Brand) 450 mg,PRODUCT APPROVED,NATURAL PRODUCT,S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD,S.H. UNIFLEX CHINESE MEDICAL FACTORY SDN BHD
2.00509E+12,MAL06051429T    ,Calcimax : Seaweed,PRODUCT APPROVED,NATURAL PRODUCT,HERBAL SCIENCE SDN. BHD.,HERBAL SCIENCE SDN. BHD.
2.00509E+12,MAL06091455T    ,TYT LAU KAM PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06030977T,Honbo Lvr Guard,PRODUCT APPROVED,NATURAL PRODUCT,SG GLOBAL BIOTECH SDN BHD,SG GLOBAL BIOTECH SDN BHD
2.00509E+12,MAL06091456T    ,TYT SHUJIN HUOLUO PIAN,PRODUCT APPROVED,NATURAL PRODUCT,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06091457TC   ,Babao Brand Pill Seochelin,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06051398T    ,Diamond Jelly,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL06051399T    ,Cristal Jelly,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL06030978TC,YH BIRD NEST BAI FOONG WAN,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL06061638TC,Hurix"s Kapsul Si Tong Bao Plus,PRODUCT APPROVED,NATURAL PRODUCT,JIN BIN CORPORATION SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
2.00509E+12,MAL06061454T    ,Bio Nutri Fiber Plex,PRODUCT APPROVED,NATURAL PRODUCT,QD HERBS SDN. BHD.,QD HERBS SDN. BHD.
2.00509E+12,MAL06091458TC   ,Prokey,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL06051400TC   ,Hua Jing,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL06030981T,HONBO BiO-HBS,PRODUCT APPROVED,NATURAL PRODUCT,SG GLOBAL BIOTECH SDN BHD,SG GLOBAL BIOTECH SDN BHD
2.00509E+12,MAL06071340TC   ,Natlis,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL06071287T,CORDYCEPS & GINSENG SHO WU CHI PLUS,PRODUCT APPROVED,NATURAL PRODUCT,PEMBEKALAN UBAT HUATHAI SDN. BHD.,PEMBEKALAN UBAT HUATHAI SDN. BHD.
2.00509E+12,MAL06051401TC   ,Xian Wang Jiang,PRODUCT APPROVED,NATURAL PRODUCT,YI WANG HONEY GARDEN (M) SDN. BHD.,YI WANG HONEY GARDEN (M) SDN. BHD.
2.00509E+12,MAL06061639T,J.B. Urine Care Capsule,PRODUCT APPROVED,NATURAL PRODUCT,J.B. PHARMACY GROUP SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
2.00509E+12,MAL06091459TC   ,YH Travel Calm Ginger,PRODUCT APPROVED,NATURAL PRODUCT,YIN HUAT MEDICAL COMPANY SDN. BHD.,TJ-TYT PHARMACEUTICALS (M) SDN. BHD.
2.00509E+12,MAL07050935TC   ,Biyan Yin,PRODUCT APPROVED,NATURAL PRODUCT,E-PHARMA (M) SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
2.00509E+12,MAL07050201TC   ,Zhuanggu Guanjie Yin,PRODUCT APPROVED,NATURAL PRODUCT,E-PHARMA (M) SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
2.00509E+12,MAL06091569T    ,VIGOUROXY,PRODUCT APPROVED,NATURAL PRODUCT,NATURE`S GRACE (M) SDN. BHD.,NATURE`S GRACE (M) SDN. BHD.
2.00509E+12,MAL06071262TC,Hurix"s My -Q Emulsion With Royal Jelly Plus,PRODUCT APPROVED,NATURAL PRODUCT,JIN BIN CORPORATION SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
2.00509E+12,MAL06021300T    ,Stomex,PRODUCT APPROVED,NATURAL PRODUCT,LONNIX (M) SDN. BHD.,LONNIX (M) SDN. BHD.
2.00509E+12,MAL06081336TC,Hurix"s Xu Jiang Dan Plus,PRODUCT APPROVED,NATURAL PRODUCT,JIN BIN CORPORATION SDN. BHD.,J.B. PHARMACY GROUP SDN. BHD.
2.00509E+12,MAL06071288TC   ,Wakame Capsule 300mg,PRODUCT APPROVED,NATURAL PRODUCT,KIN BIO SDN. BHD.,KIN HERBS PHARMA SDN BHD
2.00509E+12,MAL06061455T    ,Rainforest Herbs E-P Tongkat Ali Capsule,PRODUCT APPROVED,NATURAL PRODUCT,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
2.00509E+12,MAL06021301T,Natures Bio Greens,PRODUCT APPROVED,NATURAL PRODUCT,THIALLAN BIOHERBS SDN BHD,THIALLAN BIOHERBS SDN BHD
2.0051E+12,MAL07081489T    ,Qing Cao Goh,PRODUCT APPROVED,NATURAL PRODUCT,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
2.0051E+12,MAL06061458T    ,Fiber Ace,PRODUCT APPROVED,NATURAL PRODUCT,QD HERBS SDN. BHD.,QD HERBS SDN. BHD.
2.0051E+12,MAL07082850T    ,Bio Green Fiber Plus,PRODUCT APPROVED,NATURAL PRODUCT,QD HERBS SDN. BHD.,QD HERBS SDN. BHD.
2.0051E+12,MAL06071291TC   ,Bilberry  350 mg capsule,PRODUCT APPROVED,NATURAL PRODUCT,OASIS NUTRACEUTICALS SDN. BHD.,YANLING NATURAL HYGIENE SDN. BHD.
2.0051E+12,MAL06041540T    ,COMPOUND OF PEKING ROYAL JELLY,PRODUCT APPROVED,NATURAL PRODUCT,RX PHARMA SDN BHD,"BEIJING DOUBLE-CRANE HIGH SCI. & TECH. NATURAL PHARMACEUTICAL CO., LTD."
2.0051E+12,MAL06081314T    ,Jiangtangling Capsule,PRODUCT APPROVED,NATURAL PRODUCT,GREEN PLUS NATURAL PLANT PRODUCTS,GREEN PLUS NATURAL PLANT PRODUCTS
2.0051E+12,MAL06051478T    ,Feng Shi Ling Tablet 200mg,PRODUCT APPROVED,NATURAL PRODUCT,ANHONG TRADING SDN. BHD.,"GUANGXI YINKANG PHARMACY CO., LTD."
2.0051E+12,MAL06021354T    ,Ubijaga Tongkat  Ali Plus 300mg,PRODUCT APPROVED,NATURAL PRODUCT,SYARIKAT ZULKIFLI BAMADHAJ,SYARIKAT ZULKIFLI BAMADHAJ
2.0051E+12,MAL06061485T    ,Greenery Plus,PRODUCT APPROVED,NATURAL PRODUCT,QD HERBS SDN. BHD.,QD HERBS SDN. BHD.
2.0051E+12,MAL06041541T    ,Lady Essentials LD Venus Gold,PRODUCT APPROVED,NATURAL PRODUCT,ELKEN SDN. BHD.,"TONGHUA DONGBAO THE 5TH PHARMACEUTICAL CO., LTD"
2.0051E+12,MAL06041542T,WHEATGRASS TABLET 300MG,PRODUCT APPROVED,NATURAL PRODUCT,DYNAPHARM HERBAL (M) SDN. BHD.,DYNAPHARM HERBAL (M) SDN. BHD.
2.0051E+12,MAL06071187T    ,Mistura Pu Yang Huo Xue,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.0051E+12,MAL07081463T,Mistura Chaihu Su Gan San,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.0051E+12,MAL06061642T    ,MRT Palace Prime Liquid,PRODUCT APPROVED,NATURAL PRODUCT,ELEGANT WORLD (M) SDN. BHD.,"TONGHUA DONGBAO THE 5TH PHARMACEUTICAL CO., LTD"
2.0051E+12,MAL06071188T    ,Mistura Xue Fu Chu Yu,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.0051E+12,MAL06030986T    ,MAN-CARE CAPSULE,PRODUCT APPROVED,NATURAL PRODUCT,DYNAPHARM HERBAL (M) SDN. BHD.,DYNAPHARM HERBAL (M) SDN. BHD.
2.0051E+12,MAL06071189TC   ,Kinregen Capsule 350mg,PRODUCT APPROVED,NATURAL PRODUCT,Chonghua Natural Health Sdn. Bhd.,KIN HERBS PHARMA SDN BHD
2.0051E+12,MAL06051540T    ,Mah Tai Xiao Yao San Liquid Extract,PRODUCT APPROVED,NATURAL PRODUCT,MAH TAI CHINESE MEDICINE REFINERY,MAH TAI CHINESE MEDICINE REFINERY
2.0051E+12,MAL07081490T    ,DOUBLE KEY BRAND UBAT BATUK CORDYCEPS GINSENG CHUN PIE PIPA MIT PLUS,PRODUCT APPROVED,NATURAL PRODUCT,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY,SHANGHAI CHATLIN PHARMACEUTICAL COMPANY
2.0051E+12,MAL06081400TC   ,U-Line Hong Hua Plus Fuker Wan,PRODUCT APPROVED,NATURAL PRODUCT,SIHAT MESRA SDN. BHD.,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
2.0051E+12,MAL06081369T,U-Line 600 Capsule,PRODUCT APPROVED,NATURAL PRODUCT,SIHAT MESRA SDN. BHD.,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
2.0051E+12,MAL06081370T,U-Line Sirap Ubat Batuk Yan Wo Chong Cao Chuan Bei Plus Bo He Mi,PRODUCT APPROVED,NATURAL PRODUCT,SIHAT MESRA SDN. BHD.,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
2.0051E+12,MAL06081371TC   ,U-Line Children Cough Syrup,PRODUCT APPROVED,NATURAL PRODUCT,SIHAT MESRA SDN. BHD.,EASY PLUS PHARMACEUTICAL (M) SDN. BHD.
2.0051E+12,MAL06071190T    ,Mistura Shuang Ju Ganmao,PRODUCT APPROVED,NATURAL PRODUCT,HIGH MEAN (M) SDN BHD,GUANGDONG ENTERLIFE PHARMACEUTICAL CO LTD
2.0051E+12,MAL06111334T    ,Mah Tai Yin Qiao San Liquid Extract,PRODUCT APPROVED,NATURAL PRODUCT,MAH TAI CHINESE MEDICINE REFINERY,MAH TAI CHINESE MEDICINE REFINERY
2.0051E+12,MAL06111335T    ,Mah Tai Zhe Bei He Ji Liquid Extract,PRODUCT APPROVED,NATURAL PRODUCT,MAH TAI CHINESE MEDICINE REFINERY,MAH TAI CHINESE MEDICINE REFINERY
2.0051E+12,MAL06071292TC   ,Male Formula 2 Wild O™,PRODUCT APPROVED,NATURAL PRODUCT,ONI GLOBAL BRANDS (MALAYSIA) SDN. BHD.,NHK LABORATORIES
